2025-06-22 00:14:59 [JetCacheDefaultExecutor] INFO  c.a.jetcache.support.StatInfoLogger - jetcache stat from 2025-06-21 23:59:59,879 to 2025-06-22 00:14:59,854
cache                                          |       qps|   rate|           get|           hit|          fail|        expire|avgLoadTime|maxLoadTime
goya:cache:token:access_limited:_local         |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:access_limited:_remote        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:graphic:              |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:graphic:_local        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:graphic:_remote       |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:jigsaw:               |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:jigsaw:_local         |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:jigsaw:_remote        |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:word_click:           |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:word_click:_local     |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:captcha:word_click:_remote    |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:idempotent:                   |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:idempotent:_local             |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:idempotent:_remote            |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
goya:cache:token:secure_key:                   |      0.00|  0.00%|             0|             0|             0|             0|        0.0|          0
